case,cores,no_l2,fixed_l2,selected_l2,hardware_ratio,combined_ratio,search_ratio,no_l2_added,fixed_l2_added,selected_l2_added,fixed_hit_rate,selected_hit_rate,fixed_hit_bytes,fixed_miss_bytes,selected_hit_bytes,selected_miss_bytes,search_seconds,total_seconds,input_sha256,seed_sha256
64,5,11391,11356,11356,1.003082071151814,1.003082071151814,1.0,159314,159314,159314,0.2249321209825093,0.2249321209825093,28498,98198,28498,98198,1.3638505525887012,2.309315375983715,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,0c63e49e1e98a27045ed0a9e58324c5fed1b8b3e982b53f655ade33f3a70674f
65,1,53068,53068,53068,1.0,1.0,1.0,0,0,0,0.0,0.0,0,299720,0,299720,0.16562195494771004,0.6743805017322302,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400,462655786e4d45971797edaace468c25751908e507fc4c24313fcc47205031f2
65,2,25517,25411,25411,1.0041714218251938,1.0041714218251938,1.0,13968,13968,13968,0.044528321134375555,0.044528321134375555,13968,299720,13968,299720,0.43880789168179035,0.7516787610948086,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400,2bc26b043e347c3181ce4b784d0b2edf7a0d5c82ad49d7df021dd1c010f517d2
65,3,17964,17964,17964,1.0,1.0,1.0,27936,27936,27936,0.04306956075884464,0.04306956075884464,14112,313544,14112,313544,0.7731020674109459,1.2774632703512907,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400,e7093b3774966282306867cef87dd1ec8e04c374abbaea2b28c68785a395a706
65,4,13800,13800,13800,1.0,1.0,1.0,41904,41904,41904,0.08219563028358663,0.08219563028358663,28080,313544,28080,313544,0.7534174602478743,1.2754984702914953,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400,f3564bdb287c0588277fa4d3bfb8a336041606d362d76e30cf9d685fd6f0a4aa
65,5,11212,11212,11212,1.0,1.0,1.0,55872,55872,55872,0.13120655132848882,0.13120655132848882,46656,308936,46656,308936,0.7731321379542351,1.2800954189151525,23342b7c3e75f58cec3d0bdaff89bf8d6f18de4930d35ec2ceade91670f0a400,ba8d22595435adf951c3b6667b8592168a867721cd3069b8ca0cec4d3a71ffee
66,1,359070,359070,359070,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1027116,0,1027116,1.487678786739707,7.362479327246547,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465,6cc57264c628daf6a00c579335d674f65bd9bc44d5521949cf85c18b3590ace4
66,2,203504,203504,203504,1.0,1.0,1.0,1653418,1653418,1653418,0.09155976497918207,0.09155976497918207,177992,1766006,177992,1766006,13.096571685746312,21.691597688943148,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465,bbb2f975d9dabf92eebf5061cbd7ab50ba46c271c0f3124fe8cd42e9a4e9f347
66,3,146357,145116,145116,1.0085517792662422,1.0085517792662422,1.0,2500738,2500738,2500738,0.21885343034349625,0.21885343034349625,549618,1961734,549618,1961734,13.116035865619779,20.103723384439945,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465,d1bf5e811749c113d76d50608d363e738030d14f521eb916e8afe03b0aee70c1
66,4,116226,112359,112359,1.0344164686406963,1.0344164686406963,1.0,3806464,3806464,3806464,0.2231238084909997,0.2231238084909997,724234,2521650,724234,2521650,17.45475424453616,29.04264034330845,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465,e3ec3ce33188d455a44512886d9cfc022e01bc190abc255343c5e2f1a562eb22
66,5,106067,100249,100249,1.0580354916258516,1.0580354916258516,1.0,3979388,3979388,3979388,0.22637556181805907,0.22637556181805907,757818,2589796,757818,2589796,16.12660663947463,24.753851560875773,30e61f8760d7d595b0fc4ad76262b179c72509a0cb5b2be72333ebd9b926b465,c4a4a2fdc1b3801fb9d5036fa26b12f738055dc3e3f8548f6f4528076eb6fcc6
67,1,63834834,63834834,63834834,1.0,1.0,1.0,264449408,264449408,264449408,0.0,0.0,0,267185920,0,267185920,3.754205396398902,18.47144295834005,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542,7e1066d4c23ce36241e0ef0b25bf2d814fcd59851bebdae8830017511176f488
67,2,32040130,32217720,32217720,0.9944878160217421,0.9944878160217421,1.0,215994240,215994240,215994240,0.2150925330082749,0.2150925330082749,46120960,168302848,46120960,168302848,16.70595133677125,26.9275429751724,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542,140f86d37a218b29eec3981416a5d54a64e552fb72deb2ea5d5324624f04fff5
67,3,21255269,20814755,20814755,1.0211635448027132,1.0211635448027132,1.0,159238912,159238912,159238912,0.6615600900885079,0.6615600900885079,101252608,51798656,101252608,51798656,22.664517840370536,37.965543895959854,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542,4c1932a3374c529f3aa5dc50d3c485c1ad14daebd9bca98d1c042c5ca91b5489
67,4,16409509,16150583,16150583,1.0160319909194608,1.0160319909194608,1.0,226600576,226600576,226600576,0.3433431041562115,0.3433431041562115,77063552,147387008,77063552,147387008,16.409362172707915,25.882604336366057,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542,f32d843e4bb60b2203a703f2ac41b12f0cff6a7f65481f15a6e8845eb34494f0
67,5,13461153,13133609,13133609,1.0249393750034739,1.0249393750034739,1.0,229484544,229484544,229484544,0.34723010870062665,0.34723010870062665,78664320,147883776,78664320,147883776,18.619751874357462,28.895370468497276,f49b5087689e18c6bf231843f8f3bbaca238a547ea5309b2492c76d5f170b542,ad07a726b5c4740bf42a01abe4e4ed3532c9c5146944346746948e35a3f18882
68,1,362095,362095,362095,1.0,1.0,1.0,0,0,0,0.0,0.0,0,2739974,0,2739974,1.2683908808976412,6.597171584144235,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,0a7c7b63e8a12964e4e020363366b8c87e6f80b097ed19bca06d80fb49aae469
68,2,196346,196325,196325,1.0001069654908952,1.0001069654908952,1.0,1624576,1624576,1624576,0.10132439489303485,0.10132439489303485,388682,3447334,388682,3447334,12.427771443501115,18.36833787150681,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,c6fbaafaf1a3312e4c84da075b28335a0320a3eac0d0441eb0b37e13093197be
68,3,180284,179131,179131,1.0064366301756815,1.0064366301756815,1.0,2355384,2355384,2355384,0.18474604526676608,0.18474604526676608,808990,3569940,808990,3569940,11.520399276167154,19.3354867734015,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,e15da1db7481fb747b20bf5a797a4b50210c107196f8bc4466e759c32d39b373
68,4,156990,153012,153012,1.0259979609442396,1.0259979609442396,1.0,2646854,2646854,2646854,0.08765633306673942,0.08765633306673942,411878,4286904,411878,4286904,8.785004520788789,15.294405652210116,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,98d221004835d63d5faa25de77a1475c79f5ebdef1a3fd808f36c917027ce775
68,5,158423,143687,143687,1.1025562507394544,1.1025562507394544,1.0,5510878,5510878,5510878,0.19439402285422758,0.19439402285422758,1261992,5229936,1261992,5229936,16.041269151493907,27.47167363204062,dfd9a58ef9d26a8a4567026b50af8b4499d87eebb3d98f8208b909b11e963c6d,4b11539c6aee44d777ea533b76c77bb9a4edb0b851fbf65259799096f3a1847f
69,1,25144,25144,25144,1.0,1.0,1.0,0,0,0,0.0,0.0,0,113766,0,113766,0.12659140676259995,0.48968028649687767,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52,9a4617c063a728654291de0a0ccbe2c26b0a04bb90eb8f4f99f56e9018790af7
69,2,17030,16941,16940,1.0052535269464613,1.0053128689492326,1.0000590318772138,364198,364198,364006,0.12871362262385067,0.1290626620953152,40708,275560,40806,275366,0.8929169122129679,1.7973124980926514,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52,231fe1312b3ee499cb1c7192633b212402556fdaa295baf429fe1ba28a3cd214
69,3,14179,14019,13997,1.0114130822455238,1.0130027863113524,1.0015717653782954,325098,325098,325098,0.2891745807233785,0.29644877753081433,91592,225144,93896,222840,0.9402671735733747,1.712656483054161,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52,0baac493a7d87768ebdcf30824ed874429a5264a763651d901b0a8936ddad6d6
69,4,15620,15156,15156,1.0306149379783585,1.0306149379783585,1.0,361896,361896,361896,0.27329249811285966,0.27329249811285966,94856,252230,94856,252230,1.1070181131362915,1.876452375203371,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52,810eeae3db74f0ffbff01f316a2da84190e849036c1da16126909cb5464996e4
69,5,13147,12656,12584,1.0387958280657397,1.0447393515575334,1.0057215511760966,433008,433008,437616,0.22380813296667568,0.25158348669211966,81224,281694,91594,272476,0.9395705405622721,1.673740865662694,9632392d98cfc04291ba0546accf1f4c3ede8ff71befd3cd0ae67caf27659e52,28f31b9aef959433d5d1d10cde225c855b0d25ee906f28e710f18e954a5a092b
70,1,117300,117300,117300,1.0,1.0,1.0,0,0,0,0.0,0.0,0,419858,0,419858,0.2934472542256117,1.1812551114708185,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0,35503e8a606ef5a291c9918249aab3d458cd03475cbbc72620b0ae2c93d4de5d
70,2,54493,54493,53981,1.0,1.009484818732517,1.009484818732517,129536,129536,129536,0.051256475316439565,0.14631393863056386,28160,521234,80384,469010,0.7543643396347761,1.3086820468306541,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0,160cdcbc828f817a614e524c50921e1f901f8cc78f2a6b2030d3decc56f13933
70,3,39333,39333,39333,1.0,1.0,1.0,259072,259072,259072,0.2729942703960644,0.2729942703960644,185344,493586,185344,493586,0.793005283921957,1.3319559879601002,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0,c0291f60da25aea7fb51ce030e0bb8a455a042025ba173bc2971f1e225bcaf75
70,4,30080,30080,30080,1.0,1.0,1.0,333312,333312,333312,0.34193608348712773,0.34193608348712773,257536,495634,257536,495634,1.3017798885703087,2.1455460637807846,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0,52b4b29e2040f66ac107df4ba24f5ad22c6e8a5e5b3f7e315b43909eff5220f6
70,5,25374,25264,25264,1.0043540215326157,1.0043540215326157,1.0,449024,449024,449024,0.30405969970605906,0.30405969970605906,264192,604690,264192,604690,1.3065774124115705,2.159387931227684,b645c07133b0d98a63ab192cdfe8b35bdc089ad49eb5a8f1e476196344b97aa0,452af54e5ec25ce2c16fa792605b2a2663b257f9b3cc6c7161a974f2b28c2bcb
71,1,18919,18919,18919,1.0,1.0,1.0,0,0,0,0.0,0.0,0,111462,0,111462,0.14526674523949623,0.5995766557753086,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897,f82d04a4b9d570fa5e42fc7121974485d556bb64fcf661523a3561120b3e4572
71,2,12313,12271,12271,1.0034227039361094,1.0034227039361094,1.0,171622,171622,171622,0.10033125975001445,0.10033125975001445,20838,186854,20838,186854,0.609809497371316,1.1671981774270535,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897,427309539d8fc846e2b3e198adebda4fd6cf21afab75cf9852076c14befe23be
71,3,9867,9692,9534,1.0180561287659926,1.0349276274386408,1.0165722676735893,250696,250696,246088,0.3087273185297147,0.3113701752419385,83336,186598,83332,184298,0.9054949395358562,1.5940760429948568,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897,e2e75a210084e0e23bec58030b27ceb4e995793aa7dfc327ab78d90a0818cebc
71,4,10732,10334,10214,1.0385136442810141,1.050714705306442,1.0117485803798707,223406,223406,223406,0.1782177382619405,0.20413172945523256,42254,194838,48398,188694,0.9066924955695868,1.573926467448473,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897,c8cf0047941fe450776a8d5a0e50fa3d986aa1e42599f7c4cdd13434687456cc
71,5,10542,10249,10249,1.0285881549419456,1.0285881549419456,1.0,307214,307214,307214,0.2663020315385708,0.2663020315385708,82478,227238,82478,227238,0.6011927202343941,1.048633037135005,437cc74cae9e0fc0cb89b05403c62062ceff8d5bc2224c8834c519e69524e897,5a10d27beb60ba4000b0038529a6149475fa8116f96e8647884a80af09c56111
72,1,23897828,23890756,23890756,1.000296014073393,1.000296014073393,1.0,108613680,108613680,108613680,0.026210198484652728,0.026210198484652728,3137536,116569150,3137536,116569150,21.63963740877807,80.54317996837199,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f,0fd024830f492dc03333049ae974ba60fec3388291f09ed82ca798f152e15c07
72,2,11836023,11826643,11826643,1.0007931244732762,1.0007931244732762,1.0,113724192,113724192,113724192,0.1241757085429846,0.1241757085429846,15499264,109317934,15499264,109317934,87.70611801557243,139.10741844400764,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f,352301c1912e5f04ac41d55f794f5d306cbed2493fdfb66ba644a2a9eebaecf0
72,3,7941294,7929713,7929713,1.0014604563872613,1.0014604563872613,1.0,120851232,120851232,120851232,0.11511708031334852,0.11511708031334852,15106048,116117294,15106048,116117294,85.84086288325489,136.0471226107329,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f,5d97981d8b8fbde1d4cf5bac9a260085c19f967323d2215883288d19b39e8d0a
72,4,5965868,5953384,5953384,1.002096958637306,1.002096958637306,1.0,123071264,123071264,123071264,0.16950110487687967,0.16950110487687967,22740992,111423278,22740992,111423278,78.30336411297321,133.26147801615298,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f,db443a3eccb9cc65d153148c6abc4a988824d8d78c89c53d874d0640ba018859
72,5,4826156,4803888,4803888,1.0046354119829604,1.0046354119829604,1.0,77245216,77245216,77245216,0.23400778883686385,0.23400778883686385,20671832,67666390,20671832,67666390,75.1196763124317,121.37336336262524,09ecc7be74ccdd06b00843fa6cd0696fb76ed623ca2ea3c9f36590450bc2749f,a04d0d5a3c3708e9d8bcb53aad93b61048b750a3be723fb0f37a543f49799ea8
73,1,10081626,10081626,10081626,1.0,1.0,1.0,141570432,141570432,141570432,0.0,0.0,0,145160448,0,145160448,2.605118006467819,10.758903309702873,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9,7116f5343d2950424bff808dabe9fc6e571b40be367cff74ab106678902556dd
73,2,5294770,5154759,5154759,1.0271615026037104,1.0271615026037104,1.0,86179712,86179712,86179712,0.2207372253768044,0.2207372253768044,19694592,69527296,19694592,69527296,6.281648738309741,12.358687052503228,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9,6d8d2fc2af206915ac6a04e0f7fe240aef6c957e95eae6826a9ee694e2f7ee21
73,3,3805931,3497998,3497998,1.0880312109955466,1.0880312109955466,1.0,134138624,134138624,134138624,0.30864769914913903,0.30864769914913903,42350336,94862208,42350336,94862208,8.71793494746089,13.655608026310802,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9,fe6d776fcd948f9f4f2ae23b3fc12ba9afc763a678f712f780a54dd6b24cfb8a
73,4,3295138,2862419,2862419,1.151172487326279,1.151172487326279,1.0,137012864,137012864,137012864,0.3213290803736268,0.3213290803736268,45002112,95047808,45002112,95047808,5.769094618037343,9.826120583340526,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9,d0466a989eb8c1c7a7a8c421fb4a3990676dfb8184f48d50af4727ef0bfd2a81
73,5,2848898,2661730,2578536,1.0703181765242906,1.1048509696975337,1.032264044403491,94477312,94477312,96247040,0.23358812151463312,0.3235893879459195,22738432,74605696,32072192,67041664,8.401911621913314,13.81078409217298,aabaff04d990bac77150639be7f410acc46db644d19fd046367dc70725aea7f9,a61b190cb48c5eef3dd30d5c7319760fbe026465c2399334ed413bbd1ff13775
74,1,1682239,1678120,1678120,1.002454532452983,1.002454532452983,1.0,6070280,6070280,6070280,0.16680485013829857,0.16680485013829857,1642496,8204316,1642496,8204316,1.1460169833153486,4.004519574344158,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e,50162acfddc34ebe39d098811889ed0570e5908c33bafc78408aecfd4cd049d5
74,2,814840,813116,813116,1.002120238686731,1.002120238686731,1.0,3776512,3776512,3776512,0.3465281830593424,0.3465281830593424,2617344,4935704,2617344,4935704,3.9115118347108364,6.635209381580353,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e,a9044f9bf047716827baa16cd3445b6335feeefe2cd692fe303cd5cf98fdac03
74,3,542996,542102,542102,1.0016491361404312,1.0016491361404312,1.0,5619712,5619712,5619712,0.4594582859030541,0.4594582859030541,4317184,5079064,4317184,5079064,7.140629939734936,11.46074489876628,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e,dddf37761dbbae3c99afc8ea321a9e82c6114b881e88bc61807ae0dfa9ae1d92
74,4,408908,408908,408908,1.0,1.0,1.0,6623232,6623232,6623232,0.41709238129158266,0.41709238129158266,4337664,6062104,4337664,6062104,4.742188995704055,8.553555633872747,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e,dfe30f5747bd088d7828c83016eb6a65f230f2ad2ca63722b43c4d6d480230be
74,5,328499,328279,328279,1.0006701616612699,1.0006701616612699,1.0,7151616,7151616,7151616,0.47151320735655944,0.47151320735655944,5152768,5775384,5152768,5775384,4.5401496179401875,7.587277004495263,a8a94915cbac32e098d7c54cfc73af8ea2050eb51199b949a92cfe18ae62162e,3069e09dbc53b838e10113696319f92d7cf2b850f3301a6b6280d075b434ab2b
75,1,1441809,1441809,1441809,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1819782,0,1819782,2.2141853515058756,10.72616763599217,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,ed02a53377dab05accf5e971d7e7d48b35e69d472a4f2ad4c4ff128b3c91a4fc
75,2,754663,754663,754663,1.0,1.0,1.0,4745798,4745798,4745798,0.10445145176790809,0.10445145176790809,463876,3977192,463876,3977192,24.633197005838156,40.0639352761209,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,d323ca4e41a1a7c1754c5966cedca79422392f4ac276bbb7a7e34996fabe4784
75,3,557783,554461,554461,1.0059914042646823,1.0059914042646823,1.0,12507404,12507404,12507404,0.23354090438258052,0.23354090438258052,2039530,6693544,2039530,6693544,31.63594216480851,49.23421291448176,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,65118fcaca2b18a4a77c2d27e4a91fe2347921cfd8ab76dc7dc9caa3e29906d8
75,4,462730,457083,457083,1.0123544301581988,1.0123544301581988,1.0,11096688,11096688,11096688,0.24657244027206435,0.24657244027206435,2032074,6209212,2032074,6209212,29.538195146247745,46.147868417203426,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,151b2832116bbc1f649fc8fda4703de416f2f5c8cce25107f906eab1781ab79c
75,5,378054,364732,364732,1.0365254488226971,1.0365254488226971,1.0,12427608,12427608,12427608,0.2614902071052464,0.2614902071052464,2343504,6618606,2343504,6618606,30.19766196794808,46.93352711759508,5c24beddea6d09e1df3c8f8843d3593b90affb117ba38450fa9bea8a8db3351c,cb00ade2213439394312c78220ee37a8b88ff17e8044b0ff46d6d298408f461e
76,1,6185113,6183098,6183098,1.0003258884138664,1.0003258884138664,1.0,28280832,28280832,28280832,0.13357661937269952,0.13357661937269952,4347904,28201984,4347904,28201984,17.676906866952777,68.12963401712477,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307,42404e20f9ca22bd1c4f6e9e730238514cfe0cca06eedc8cf026a94f7359be29
76,2,3065214,3063843,3063843,1.0004474772369212,1.0004474772369212,1.0,31095808,31095808,31095808,0.27878156126940007,0.27878156126940007,9859072,25505792,9859072,25505792,83.18543880619109,133.7552791442722,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307,2ea5d642735551ecfa9d4802ab7234e5c73dcee6f03f43e26b635916f9c45d8d
76,3,2046322,2045754,2045044,1.0002776482411864,1.0006249254294772,1.000347180794154,17912832,17912832,17794048,0.5245129720247438,0.5505430242272348,11634688,10547200,12146688,9916416,120.70292619615793,182.43761084973812,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307,0277790130b6173877618d2cf5a0b4840b79a4688c4b171e73c52f53979a8500
76,4,1527039,1526713,1526713,1.000213530637389,1.000213530637389,1.0,19563520,19563520,19563520,0.5526338403368566,0.5526338403368566,13170688,10661888,13170688,10661888,114.29743590764701,184.35796704515815,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307,daebd3e346e7c50c280a2b2b15c13ab98585ead4edc067fdd6300e1e383c30c7
76,5,1227673,1226487,1226487,1.0009669894585103,1.0009669894585103,1.0,22311936,22311936,22311936,0.6241621080206488,0.6241621080206488,16590848,9990144,16590848,9990144,115.8154414780438,171.58160790242255,543a082b17fe8de0dbab92b19f27335e4c8d1db389f75251378f1f4704368307,e1e7352afd12cafe257d151a08272f2ed30bd751ab1a46b60e9658ee081a613c
77,1,495320,495320,495320,1.0,1.0,1.0,0,0,0,0.0,0.0,0,2141260,0,2141260,1.0796879008412361,5.981728995218873,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,954c5ccc3c2558a22a3b7ade097361d59c996622f923a3e2857ebf856764000f
77,2,248734,248734,248734,1.0,1.0,1.0,57344,57344,57344,0.026082004763022353,0.026082004763022353,57344,2141260,57344,2141260,6.176004437729716,10.365503195673227,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,98fcfd74ca8f49595fc311d3404c7b47809a265739608d7895c969a50b7cdd5b
77,3,168976,168976,168976,1.0,1.0,1.0,114688,114688,114688,0.025419025615838663,0.025419025615838663,57344,2198604,57344,2198604,3.8724943082779646,6.232153080403805,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,dd49b43192ca68cdc4eb055aa8cd0c1b54c1172ab4071d7091d0f404bd465b43
77,4,127832,127591,127591,1.0018888479594956,1.0018888479594956,1.0,114688,114688,114688,0.050838051231677325,0.050838051231677325,114688,2141260,114688,2141260,3.877716541290283,6.695785181596875,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,b6b8b95816e37b71b397bc18ebdd1c310083d80b5ceaea8acdaa8a9974bd0c6c
77,5,114837,114837,114837,1.0,1.0,1.0,172032,172032,172032,0.07436674661045817,0.07436674661045817,172032,2141260,172032,2141260,4.670590246096253,7.2083640564233065,b14c3c29f9427de1db1d12c6ebf5d15914a99299298d20a908d97285947e67b6,e2f5a0fc57a6af178256c7c0cd5474b4aead5d1f71e674c1dba3848e96899a47
78,1,2296143,2296143,2296143,1.0,1.0,1.0,12644568,12644568,12644568,0.0,0.0,0,14776152,0,14776152,0.17660502344369888,0.812183789908886,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,7395af0f84e8df20ccc8d47ee4ad7a012b77bbb4c064bbe6f87ba64d9ae77700
78,2,1050081,1049840,1049840,1.0002295587899108,1.0002295587899108,1.0,2782080,2782080,2782080,0.3321265243902439,0.3321265243902439,1547784,3112440,1547784,3112440,1.4516696631908417,2.172662740573287,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,e9c48bc96013a0182bf10695605438613f43199adcd2c858ddb821a8554b947d
78,3,718909,715241,711932,1.0051283413562702,1.0098000932673346,1.0046479158121844,6965760,6965760,6965760,0.3448860553445469,0.49404996793765105,2684880,5099952,3846096,3938736,1.7602171618491411,3.1449102330952883,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,6d026211861caeb85ac0b67f8e902077e6d71354012c823583791efb09634ba3
78,4,540759,532165,532165,1.0161491266806348,1.0161491266806348,1.0,6950784,6950784,6950784,0.6988332826615705,0.6988332826615705,6178536,2662680,6178536,2662680,1.1118031479418278,1.9420683551579714,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,53bb397d1b6072d1378fc607961c5267e28fcbcfd94e4dd0dd7c9daf4d0f8704
78,5,470359,435870,435870,1.0791268038635373,1.0791268038635373,1.0,10766304,10766304,10766304,0.6982409818960917,0.6982409818960917,8415960,3637128,8415960,3637128,1.6308191493153572,2.6675693783909082,d30ea13a65ed4d85fd62753d3e300a04c17fdbe592b6ca19c52a3a744e4affdd,208a29ea5f99d21581a457773e6f4802879fb1c77184153aeda84fdef850a105
79,1,31052251,31052251,31052251,1.0,1.0,1.0,32448512,32448512,32448512,0.0,0.0,0,38260736,0,38260736,19.337796131148934,72.26325154863298,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,6bcfd48508248d8c3fa3b67dbd85d671359da77cd2ea2a932edeebf9ef77d31a
79,2,15118882,15118882,15116703,1.0,1.0001441451882729,1.0001441451882729,194232320,194232320,193798144,0.0009045263235619878,0.0010918242718087271,100352,110843904,120832,110548992,68.72852722369134,109.84857629984617,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,73629c7d593090dee9eed66122022d017abe6bdea21512a1283784f93bdcd9d9
79,3,10181692,10175315,10175315,1.000626712784813,1.000626712784813,1.0,39960576,39960576,39960576,0.13731543624161074,0.13731543624161074,6285312,39487488,6285312,39487488,62.0702002029866,101.6879830416292,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,b8370c925f3fbf41cf8eac317ebb0c271d1d4d3d75b8d461dc275933fc42c1b6
79,4,7620379,7612680,7612680,1.0010113389765496,1.0010113389765496,1.0,31801344,31801344,31801344,0.24382010236306217,0.24382010236306217,9170944,28442624,9170944,28442624,46.90769031830132,77.55517515540123,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,f89405012398335a6a7d70a5bf04376a83ae177a5b5b25a8b6b048fcd824bbd3
79,5,6063012,6062122,6062082,1.0001468132775948,1.0001534126394198,1.0000065983930932,34084864,34084864,34283520,0.47348698732097944,0.4624067831239146,18890752,21006336,18540544,21555200,45.79324018396437,72.74689643271267,ee341b011b5ff7f1c975fd6ba8f876217612ecd8d9e4e2127e617cecac1edad5,f50478192a251a48f3fe2d28879c71a1be9d755a0e7e2784a34321d8134b2386
80,1,292138,291826,291826,1.0010691302351402,1.0010691302351402,1.0,548864,548864,548864,0.1686143572621035,0.1686143572621035,413696,2039808,413696,2039808,0.18893892131745815,0.8484370652586222,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,c5c67eb6e7810bb4f0652235585b7066576e77f2cb7aab78ce3b23bfd347f0d9
80,2,145825,145636,145636,1.0012977560493284,1.0012977560493284,1.0,1675264,1675264,1675264,0.3901601830663616,0.3901601830663616,1396736,2183168,1396736,2183168,1.001664500683546,1.6702042315155268,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,6e895d5873b72071afb7ca7d657f0dc891da86f8afb50cda49bca6c1029ddf71
