case,cores,arm,makespan,bytes,reference,speedup,slots,official_calls,cache_hits,solve_seconds,replay_seconds,replay_equal,base_makespan
96,3,routed,30876,123264,84194,2.726842855292136,12,12,0,2.38942801207304,0.12184369750320911,True,30876
96,4,legacy,24217,234168,84194,3.476648635256225,12,12,0,4.822488334029913,0.2618575505912304,True,24217
96,4,routed,24217,234168,84194,3.476648635256225,12,12,0,3.5329813957214355,0.15609263256192207,True,24217
96,5,legacy,22137,448896,84194,3.803315715769978,12,12,0,3.224944304674864,0.14801179245114326,True,22456
96,5,routed,22137,448896,84194,3.803315715769978,12,12,0,3.6496991384774446,0.1486523598432541,True,22456
97,2,legacy,5153667,2490368,11491509,2.22977328570123,12,11,1,35.40365942567587,2.2537240628153086,True,5153667
97,2,routed,5153667,2490368,11491509,2.22977328570123,12,11,1,33.12587960995734,1.4442156255245209,True,5153667
97,3,legacy,3444086,82444288,11491509,3.336591769195078,12,11,1,54.62609644420445,3.688846291974187,True,3444086
97,3,routed,3444086,82444288,11491509,3.336591769195078,12,11,1,44.92286940291524,3.324341967701912,True,3444086
97,4,legacy,2622394,14221312,11491509,4.382068064524248,12,11,1,32.097744315862656,2.7781523037701845,True,2622394
97,4,routed,2622394,14221312,11491509,4.382068064524248,12,11,1,31.25395542755723,2.8186615481972694,True,2622394
97,5,legacy,2102348,21311488,11491509,5.466035594487687,12,11,1,36.708143051713705,2.471827667206526,True,2102348
97,5,routed,2102348,21311488,11491509,5.466035594487687,12,11,1,38.82172277569771,3.808724731206894,True,2102348
98,2,legacy,89620,0,177430,1.9798036152644498,12,12,0,3.512804076075554,0.2737055905163288,True,89620
98,2,routed,89620,0,177430,1.9798036152644498,12,12,0,3.7229891382157803,0.1556688528507948,True,89620
98,3,legacy,65476,784240,177430,2.709847883193842,12,12,0,6.35237748362124,0.37924979627132416,True,65476
98,3,routed,65476,784240,177430,2.709847883193842,12,12,0,5.045952029526234,0.4018970914185047,True,65476
98,4,legacy,53735,961274,177430,3.301944728761515,12,12,0,4.801275745034218,0.23715123534202576,True,53735
98,4,routed,53735,961274,177430,3.301944728761515,12,12,0,4.868607761338353,0.22824564389884472,True,53735
98,5,legacy,47355,1166870,177430,3.746806039488966,12,12,0,6.671376585960388,0.4167972709983587,True,47355
98,5,routed,47355,1166870,177430,3.746806039488966,12,12,0,8.622224785387516,0.25432570464909077,True,47355
99,2,legacy,807983,5906432,1622999,2.0087043910577327,12,11,1,30.938250629231334,1.8280208725482225,True,808277
99,2,routed,807983,5906432,1622999,2.0087043910577327,12,11,1,29.726283691823483,2.657730670645833,True,808277
99,3,legacy,540063,6479872,1622999,3.0052030966757584,12,11,1,28.023638172075152,2.508227115496993,True,540063
99,3,routed,540063,6479872,1622999,3.0052030966757584,12,11,1,26.14265334792435,2.676797891035676,True,540063
99,4,legacy,405336,9838592,1622999,4.004083032348471,12,11,1,25.10371921956539,1.9084793981164694,True,405336
99,4,routed,405336,9838592,1622999,4.004083032348471,12,11,1,24.693341867998242,1.5184837523847818,True,405336
99,5,legacy,332266,7084052,1622999,4.884637609626022,12,11,1,34.74302334152162,1.6639384590089321,True,332266
99,5,routed,332266,7084052,1622999,4.884637609626022,12,11,1,34.42004751972854,2.440392594784498,True,332266
100,2,legacy,76850,621700,151223,1.9677683799609629,12,11,1,6.182236388325691,0.3080011401325464,True,76850
100,2,routed,76850,621700,151223,1.9677683799609629,12,11,1,5.104147279635072,0.385495075955987,True,76850
100,3,legacy,57811,72192,151223,2.6158170590372074,12,12,0,3.5621397607028484,0.17691711522638798,True,57811
100,3,routed,57811,72192,151223,2.6158170590372074,12,12,0,2.324270125478506,0.1584601141512394,True,57811
100,4,legacy,49623,1207894,151223,3.0474376801080143,12,12,0,9.270521819591522,0.44362151250243187,True,49623
100,4,routed,49623,1207894,151223,3.0474376801080143,12,12,0,7.218106705695391,0.4992469735443592,True,49623
100,5,legacy,53383,1599352,151223,2.8327932113219565,12,12,0,9.939921204000711,0.4384731240570545,True,53383
100,5,routed,53383,1599352,151223,2.8327932113219565,12,12,0,7.101335687562823,0.2701011560857296,True,53383
